time,V_bus1,V_bus2,V_bus3,V_bus4,V_bus5,V_bus6,V_bus7,V_bus8,V_bus9,V_bus10,V_bus11,V_bus12,V_bus13,V_bus14
10.96,1.063827226843748,1.043331884830019,1.0131076124560345,1.0160166188433266,1.0197026546965784,1.0631849400529942,1.046843097550288,1.0829548241670477,1.0293435736055214,1.0275978178708391,1.0414853649175022,1.0467525028747457,1.0403431014234827,1.0156667065669416
10.97,1.06369979013382,1.0431928023432862,1.0129621655571204,1.015880761173786,1.0195686349783448,1.0630373063990703,1.0466979650148855,1.0827996164914875,1.0292012752768656,1.0274556158002395,1.0413409602025128,1.0466072175748273,1.0401986984685483,1.015526040251612
10.98,1.0635522335762948,1.0430368610757323,1.0128016196468408,1.0157290681539024,1.019418338947697,1.06287409765966,1.0465376808996387,1.0826299951878477,1.0290438983828736,1.02729836129218,1.0411812997108687,1.0464465974853174,1.0400390558030959,1.0153704959064138
10.99,1.0633852769025207,1.0428645213469512,1.0126262653621827,1.015561937788748,1.0192522059924416,1.0626955878626014,1.0463626239458041,1.082446396104574,1.0288717685021964,1.0271263651037275,1.041006671484141,1.0462709190700978,1.0398644466553857,1.015200369913598
11.0,1.0631994363265171,1.0426756771105428,1.0124355986385012,1.0153791616912153,1.0190701272402183,1.0625012149901232,1.0461724849661589,1.082248572684667,1.0286844794333407,1.02693918914498,1.0408165699643561,1.046079644209901,1.0396743327968316,1.0150152046077032
11.01,1.062996196442982,1.0424721778660215,1.0122317030159376,1.0151825876296636,1.0188738893284524,1.0622931338976729,1.0459692344795193,1.0820385271655446,1.0284840310877532,1.0267388503533563,1.0406130778935048,1.045874884913894,1.0394708154736367,1.0148170089410504
11.02,1.062777117912744,1.0422559039056465,1.0120166654463603,1.0149740860407492,1.0186653085334263,1.0620735025071633,1.045754854708724,1.0818182685998217,1.0282724317928256,1.0265273727463136,1.04039828273828,1.045658756836733,1.0392559993620336,1.0146077979012451
11.03,1.0625432681052194,1.042027564313511,1.0117909706679997,1.014754282321525,1.0184450656661945,1.0618427952755944,1.0455299285306798,1.0815884189806015,1.028050207376053,1.026305265514272,1.0401726708821273,1.0454317344642015,1.0390303543291084,1.0143880628940085
11.04,1.062295962050908,1.0417883068085554,1.011555665835573,1.0145242586055052,1.0182142668581569,1.061602076834354,1.0452955381743962,1.0813500896841695,1.0278184091145546,1.026073573266069,1.039937291867931,1.0451948682609307,1.0387949238440626,1.014158832737874
11.05,1.062036975211265,1.041540162403246,1.0113129531043932,1.0142860222732544,1.0179748744510242,1.0613536245278865,1.0450537856844053,1.0811053943548614,1.0275791639594025,1.025834437721867,1.0396943511098944,1.0449503917975538,1.0385519296848862,1.013922238223467
11.06,1.0617677996452648,1.0412844555884961,1.011064059687213,1.0140408273835306,1.0177281657733968,1.0610986917406602,1.0448059221150452,1.0808555995673574,1.0273336974054181,1.025589079388082,1.039445080208295,1.044699540461775,1.038302599257776,1.013679483561563
11.07,1.0614897829640693,1.041022142593813,1.0108097033521866,1.013789535267524,1.0174750614331027,1.0608379969050448,1.0445527536741508,1.0806015277497014,1.0270827639819815,1.0253382374900106,1.0391902020097834,1.044443028151052,1.0380476404766197,1.0134312888789276
11.08,1.0612048107843013,1.0407552635656556,1.0105520362090872,1.01353414724464,1.0172175330031472,1.0605737648766822,1.0442963483939443,1.0803452421392772,1.0268284515323036,1.025084011914417,1.0389318742892537,1.0441830380688586,1.037789224728306,1.013179741533025
11.09,1.0609148786578284,1.0404860609174875,1.0102934721373462,1.0132768755861028,1.016957747891425,1.0603084957587003,1.0440390041713328,1.0800890282207576,1.0265730913912903,1.0248287510561207,1.0386725169482003,1.043922021879461,1.0375297907787893,1.0129271786179992
11.1,1.0606212011860496,1.0402150551508242,1.0100341043108296,1.0130181111300336,1.016696204556512,1.0600422534934928,1.043780981234066,1.0798331505499346,1.0263168617651457,1.0245726051741806,1.0384122302770185,1.043660055482487,1.037269410908788,1.0126737279029483
11.11,1.0603253918620574,1.0399436092626855,1.0097751530122487,1.0127591341138058,1.0164342185756594,1.0597762861137716,1.0435235280325317,1.079578845866061,1.0260609867889905,1.0243167924704941,1.0381522418089393,1.0433983694479323,1.0370093075704936,1.0124205906499208
11.12,1.0600297061457207,1.0396744483069664,1.0095196608813921,1.0125026620400663,1.016174425705839,1.0595137558742873,1.0432694909818907,1.079328924250246,1.0258083815614596,1.0240642576761367,1.0378956014307203,1.0431400610222323,1.036752562612299,1.0121707036083838
11.13,1.0597356689778503,1.0394087277766577,1.009268566601374,1.0122497550862761,1.0159179404904304,1.0592556168286813,1.043019866306299,1.0790843618051433,1.025560007502146,1.0238159515215324,1.037643255798189,1.0428860737759316,1.0365001126578308,1.011924999766247
11.14,1.0594446908637631,1.0391473653701293,1.0090224934955896,1.0120012232473956,1.015665647168462,1.0590024932320372,1.042775369062579,1.0788458504123226,1.0253165318100361,1.023572525061964,1.0373958366328015,1.0426370293626688,1.0362525737199546,1.01168411143801
11.15,1.0591586472267562,1.0388922949056287,1.0087834335768915,1.0117589512743335,1.015419415087699,1.0587564475872397,1.0425379113615032,1.078615259494095,1.0250798902427865,1.0233359251158118,1.0371553442759935,1.042394951733419,1.0360119587194336,1.011449973791586
11.16,1.0588793115279196,1.038645257984152,1.008553129683999,1.0115246231568105,1.0151809274172607,1.0585192819638949,1.042309181464524,1.0783942322707503,1.0248517852002261,1.0231078610944426,1.0369235300662942,1.0421616105084277,1.035780027327057,1.0112242839875936
11.17,1.058608072906626,1.0384072175343562,1.0083322951387879,1.0112991043610258,1.0149511127967157,1.0582917193823425,1.042089956251288,1.078183504972018,1.0246329603527031,1.0228890649297517,1.0367011162471942,1.0419377224608135,1.0355574905836302,1.0110077576995946
11.18,1.0583464828136206,1.0381795452317002,1.008122209893057,1.0110836968625223,1.0147312962918584,1.0580750798231964,1.0418815015360323,1.077984290831834,1.0244246815933427,1.02268080310485,1.0364893917382214,1.0417245859194664,1.0353456389777072,1.0108016489001246
11.19,1.0580962438044454,1.0379639954408733,1.0079246846295389,1.0108801113740848,1.014523174087871,1.057871242000028,1.0416855418539879,1.0777982522687681,1.0242287041394,1.0224848428457824,1.0362901760383605,1.0415240435832238,1.0351463053941214,1.0106077157089193
11.2,1.0578586540875443,1.037761541873459,1.0077405095650083,1.010689240988703,1.0143276859322834,1.0576810156830125,1.0415028950909628,1.077626149775046,1.0240458311780107,1.0223019813193515,1.0361042684506596,1.0413368949100168,1.0349602837179317,1.010426742642665
11.21,1.0576347662147056,1.037572708037695,1.0075698943180544,1.0105115093702879,1.0141453354368875,1.0575046032044169,1.0413338607525544,1.0774682276494971,1.0238763230510626,1.0221324630386484,1.0359318879365358,1.0411633463223062,1.0347877772536118,1.0102589598963012
11.22,1.0574261391367932,1.0373992177458735,1.0074146915186144,1.0103486165552085,1.0139777899270461,1.0573439344401268,1.0411801687434838,1.077326138949099,1.0237219594724931,1.0219780856543603,1.0357748960360782,1.0410052880932557,1.0346306668751575,1.010106160123567
11.23,1.0572340764918584,1.037242337878978,1.0072761680172777,1.0102017870180664,1.0138262740362527,1.057200326197992,1.0410430253050622,1.0772010161578731,1.0235839719865973,1.0218400888342096,1.0356345684994708,1.0408640119218897,1.0344902373924854,1.0099695763629641
11.24,1.0570592307470763,1.0371020546755414,1.0071539082048693,1.0100709018247862,1.0136907714266061,1.0570733319669847,1.0409221473488635,1.077092515633371,1.0234620248288349,1.0217181144245064,1.0355104991631279,1.0407390889457402,1.034366059938287,1.0098488373979346
11.25,1.0569026859586645,1.0369793872060429,1.0070489125382107,1.0099569409591762,1.0135722671343128,1.056963994190499,1.040818484881082,1.0770015098142411,1.0233570917535049,1.0216131428940045,1.035403697579528,1.0406315415991743,1.0342591515242139,1.009744918672447
11.26,1.056765510178186,1.036875456018569,1.0069623573960726,1.0098610019971603,1.0134718448747406,1.0568735426993672,1.040733129425422,1.0769290080110612,1.0232703035871125,1.0215263173236735,1.0353153490094178,1.0405425740872236,1.034170710506869,1.0096589606950466
11.27,1.0566483036690297,1.0367905123537609,1.006894293055144,1.00978327479189,1.0133897461155912,1.056802028065094,1.0406661710722866,1.0768750270807792,1.023201739802661,1.0214577098021833,1.0352455128752838,1.0404722395921195,1.0341007889224196,1.009591029272603
11.28,1.056551599347633,1.0367247855027266,1.0068447761541672,1.0097239354066632,1.013326191381729,1.056749510153356,1.0406176943914667,1.0768395766246677,1.0231514804049677,1.0214073949653775,1.0351942549689437,1.040420599501895,1.0340494471979877,1.0095411942389811
11.29,1.0564760257401828,1.0366788818263744,1.0068144189359876,1.0096835712599497,1.0132817671387233,1.0567166354341688,1.04058825665099,1.0768231316685306,1.0231201136870636,1.0213759690435753,1.0351621963888649,1.0403882861153957,1.0340173147720706,1.0095100516131617
11.3,1.0564219281573666,1.0366529664974815,1.0068032904959539,1.009662316569036,1.0132566326709804,1.0567034833497178,1.0405779238536026,1.0768256805851693,1.023107716675975,1.0213635089409026,1.0351494150480447,1.0403753776358984,1.0340044694223853,1.0094976773762818
11.31,1.0563894871833859,1.0366469911894722,1.006811214322599,1.0096600908097428,1.013250740734427,1.0567098782033408,1.0405865347445609,1.0768469869095811,1.0231141326797188,1.0213698551003245,1.0351557432696148,1.0403817025342423,1.034010740401303,1.0095039114135582
11.32,1.0563788454863536,1.0366609624701313,1.0068381268978253,1.0096768818241533,1.0132640976921792,1.0567357653943183,1.0406140161523854,1.076886901328062,1.023139304283857,1.0213949513445002,1.0351811261858936,1.0404072065073164,1.0340360739555883,1.009528698995199
11.33,1.0563900294304167,1.0366948069796327,1.00688390654847,1.0097126059893469,1.0132966329415312,1.056781032238706,1.0406602301495596,1.0769452109624686,1.0231831131490046,1.0214386818012489,1.035225450531752,1.0404517775365258,1.0340803591160643,1.0095719272231185
11.34,1.056422881435986,1.03674821340701,1.0069481577979218,1.0097669403640732,1.0133480457270543,1.0568452813393086,1.0407247860734787,1.0770214540857328,1.0232451805103002,1.0215006670163866,1.0352883291024018,1.0405150249689878,1.0341432076084685,1.0096332199540456
11.35,1.0564771333268255,1.036820773274113,1.0070303952506188,1.0098394700852522,1.0134179415555271,1.0569280232727736,1.0408072034987819,1.077115081450226,1.0233250385830024,1.0215804386580205,1.0353692845852749,1.040596467549795,1.0342241411249111,1.0097121131821967
11.36,1.0565524193498104,1.036912041724306,1.0071301344460861,1.0099297550565602,1.013505891240529,1.057028772352439,1.0409069897595842,1.0772255337302998,1.0234222136283602,1.0216775247288579,1.0354678402345423,1.040695626636101,1.0343226842175741,1.0098081409860575
11.37,1.056648208334823,1.0370214023624051,1.0072467135304626,1.0100371879851204,1.013611299934045,1.0571468594597322,1.0410234828693774,1.077352086928663,1.023536060083924,1.0217912803384537,1.0355833415010918,1.0408118436223566,1.0344381824394628,1.009920665525416
11.38,1.0567638380056663,1.0371480885331907,1.0073793066508014,1.0101610128680798,1.013733427593,1.0572814451962607,1.041155867545568,1.077493868091887,1.023665775182603,1.0219209018498998,1.0357149695276684,1.0409442930984034,1.0345698153720226,1.0100488906871226
11.39,1.0568985427826223,1.0372912829797782,1.0075270689893288,1.0103004332784598,1.0138714857323106,1.057431672616127,1.041303299905228,1.077649979738009,1.0238105320650426,1.0220655632634525,1.0358618859680677,1.0410921315876822,1.0347167448330121,1.01019199952239
11.4,1.057051496153799,1.0374501540101442,1.0076891694307986,1.010454646346492,1.014024672297124,1.0575967005160798,1.041464940315063,1.077819531837094,1.023969512187153,1.0222244485183913,1.0360232656413624,1.04125453034851,1.0348781474580777,1.0103491861445715
11.41,1.0572216942394852,1.0376236448225595,1.0078645192021314,1.0106226232340427,1.0141919675774582,1.0577754190117077,1.0416397125763486,1.0780014049642435,1.024141652035558,1.0223964934075962,1.0361980250947147,1.0414303977890038,1.035052938250537,1.0105193966930062
11.42,1.0574080288847996,1.037810585345892,1.0080519089287892,1.0108032238404532,1.014372242470402,1.057966592762449,1.0418264276772402,1.0781943720347666,1.0243257721702617,1.0225805166849649,1.0363849597832642,1.0416185194110283,1.0352399099218712,1.010701460636873
11.43,1.0576093783841287,1.0380099202417252,1.0082503238156786,1.010995440100985,1.014564479634871,1.0581691920805338,1.0420240584668992,1.0783973711888017,1.024520868440058,1.0227755177328306,1.0365830588669382,1.041817880558875,1.0354380544055168,1.0108943902343692
11.44,1.0578244882070755,1.0382204205429357,1.0084585474654242,1.0111980888604073,1.0147674937949749,1.0583819762919042,1.0422313941877426,1.078609163977447,1.0247257454242964,1.0229803018947643,1.036791109029517,1.0420272602997578,1.0356461582641894,1.0110970036386702
11.45,1.05805197427244,1.0384406820448258,1.0086751573277632,1.011409809594656,1.0149799301644338,1.0586034889590294,1.0424470372973984,1.0788283321873269,1.0249390127698914,1.0231934766062631,1.0370076901362564,1.0422452268164295,1.0358627981109438,1.011307920897186
11.46,1.0582904626454384,1.0386694161559473,1.0088989121882863,1.0116293709506063,1.0152005464160874,1.0588324643989289,1.0426697447745605,1.0790536158930735,1.025159445271391,1.023413818796143,1.0372315625606263,1.0424705339375422,1.03608673556686,1.011525933074082
11.47,1.0585385253188857,1.0389053098394398,1.0091285634439082,1.0118555224660792,1.01542807681858,1.059067629268561,1.042898262336365,1.079283749425104,1.0253858074884146,1.0236400958227785,1.0374614782232798,1.0427019276524592,1.0363167245004987,1.0117498222839705
11.48,1.0587945872507296,1.0391468062583764,1.0093625550048575,1.0120867612763835,1.015661019444803,1.0593073869193244,1.043131062722888,1.0795172029825586,1.0256165760564273,1.0238707816509285,1.037695880471325,1.0429378384287222,1.0365512045222258,1.0119780761754098
11.49,1.059057042860558,1.039392350787271,1.0095993524655373,1.0123215918993411,1.015897874752569,1.0595501632983066,1.0433666353275854,1.079752469015452,1.0258502457820398,1.0241043692738074,1.0379332335985239,1.043176718563345,1.0367886370501356,1.012209201863691
11.5,1.059324395424576,1.0396406756225318,1.0098378204655534,1.012558825631768,1.0161374214582153,1.059794802603928,1.0436038188169248,1.0799883915398587,1.026085680248231,1.0243397283822664,1.0381723998273535,1.0434174281515873,1.0370278897014271,1.012442085255177
11.51,1.0595950249088975,1.0398902838662103,1.0100765253492614,1.0127970340172574,1.0163782161473285,1.060039834619239,1.0438411895273414,1.0802235604858779,1.0263214648757577,1.024575444735248,1.038411941874701,1.043658520654691,1.037267524622027,1.01267532693888
11.52,1.0598672119620405,1.040139485675749,1.0103137794096464,1.0130345859988363,1.0166186282695582,1.0602835210885644,1.044077101962381,1.0804563520150956,1.0265559490712703,1.0248098629227822,1.0386501675421569,1.0438982882317205,1.0375058436673226,1.0129072849348981
11.53,1.0601393659346008,1.0403868829580427,1.0105482898736329,1.013270159587179,1.0168573100903282,1.0605245373427332,1.0443102586842135,1.0806854913610993,1.026787848624553,1.0250417013443716,1.0388857786868364,1.0441354264792817,1.0377415505099,1.0131366928190846
11.54,1.0604099124715485,1.0406311170616873,1.0107788171081735,1.0135024744748382,1.0170929520661256,1.0607616128169952,1.0445394115550095,1.0809097584402088,1.0270159289609646,1.0252697285872079,1.0391175292502306,1.044368683968097,1.037973401519312,1.013362334267253
11.55,1.0606772040672596,1.0408706634422913,1.0110038951645566,1.0137300739531405,1.0173240835540829,1.0609932373773738,1.0447631171545257,1.0811277455253416,1.0272387462419617,1.0254924989551872,1.0393439458637994,1.044596575914565,1.0381999205526913,1.0135827771086932
11.56,1.0609396338260957,1.0411040664841449,1.011222144330354,1.0139515723357853,1.0175493004752796,1.0612179897218457,1.0449800115615135,1.0813381280018364,1.0274549378204898,1.0257086489410865,1.039563640605397,1.0448177044650966,1.0384197179802241,1.0137966712689355
11.57,1.0611956940205594,1.0413300472107037,1.0114324103777046,1.0141657673822457,1.0177673697326144,1.0614346830776284,1.0451889345670162,1.0815397880781246,1.027663352325326,1.0259170296821325,1.0397754501422476,1.045030900931772,1.0386316323196028,1.014002881650351
11.58,1.061443883284166,1.0415472879684158,1.0116334709453352,1.014371411554528,1.0179770203493508,1.061642056390571,1.045388673318907,1.0817315616489425,1.0278627778260039,1.0261164291666014,1.039978142065254,1.0452349247523416,1.0388344303584598,1.0142002087112436
11.59,1.0616827156278401,1.041754450327316,1.0118240592515204,1.014567230710478,1.018176960651432,1.0618387998105456,1.045577982202763,1.0819122559034404,1.0280519637041516,1.0263055947344122,1.0401704389469504,1.045428488269967,1.0390268318582372,1.0143874112053812
11.6,1.0619108431494324,1.0419504121450935,1.0120031745598164,1.0147521726403776,1.018366108158267,1.0620238800680164,1.0457558581909485,1.0820809225625885,1.0282299100763035,1.0264835280630475,1.0403513287410648,1.0456105742530817,1.0392078257738921,1.0145635023182362
11.61,1.0621270081145286,1.0421341717951247,1.0121699562617856,1.0149253067184008,1.0185434969462537,1.0621964088951459,1.0459214289244205,1.08223674567067,1.0283957505240515,1.0266493657036497,1.0405199391863633,1.0457803074673813,1.0393765423591863,1.0147276297806225
11.62,1.0623299328787215,1.0423045858622457,1.0123233238556133,1.0150855444216929,1.0187080229158108,1.0623552639875278,1.0460736392160273,1.0823787327183019,1.0285484190730727,1.0268020385980845,1.040675177567133,1.045936585244754,1.0395318851484743,1.0148787332695302
11.63,1.062518420841337,1.0424605971133798,1.0124622862186152,1.0152318809799088,1.0188586647582156,1.0624994146964084,1.046211520802981,1.0825059795246084,1.0286869366648488,1.0269405648900092,1.0408160403629156,1.0460783949534427,1.0396728472105967,1.0150158389765493
11.64,1.0626915360765696,1.042601587026059,1.0125864054723637,1.0153637657442123,1.018994826114508,1.0626284084793096,1.0463346029716594,1.0826180771908327,1.0288108432687653,1.0270644904886288,1.0409420771088342,1.0462052886402742,1.0397989838553197,1.0151385020020964
11.65,1.0628483081980027,1.0427267470615695,1.0126949548498796,1.0154804383158398,1.019115725924716,1.0627414865653333,1.0464421723849258,1.082714379769114,1.0289194159779642,1.0271730909302261,1.0410525483144162,1.0463165205658138,1.0399095535922778,1.0152460042050657
11.66,1.0629878301222693,1.042835284742902,1.0127871934374848,1.0155811453128198,1.0192205976004578,1.0628378728808257,1.046533514004169,1.0827942412244729,1.0290119240579625,1.0272656318296012,1.0411467004516812,1.0464113289390973,1.0400037987587756,1.0153376160421363
11.67,1.0631093815844592,1.0429266793877194,1.0128627072673668,1.015665410428232,1.0193089375098365,1.0629171320864081,1.0466082116096118,1.082857312894855,1.029087946023015,1.0273416924102035,1.0412241070552737,1.046489285154438,1.04008129336184,1.0154129216254053
11.68,1.0632124332993078,1.0430006875515898,1.012921416353084,1.0157330405564433,1.0193805108212155,1.0629791771259958,1.0466661542886035,1.0829035497409707,1.0291473764184875,1.0274011723967789,1.041284675941658,1.046550301167136,1.0401419504179596,1.015471825629634
11.69,1.063296414273248,1.0430568359227517,1.0129628909288817,1.0157835884303017,1.019434858813046,1.0630235509035548,1.0467069362439227,1.082932616387968,1.0291897913203532,1.027443644181024,1.041327965410917,1.0465939290037602,1.0401853242284937,1.0155139020832926
11.7,1.0633608131131942,1.0430946387750597,1.0129866429221712,1.0158165820069425,1.0194715093669942,1.0630497329126183,1.0467301120634316,1.0829441381475067,1.0292147187723961,1.027468629049685,1.0413534760066268,1.0466196597331803,1.0402109081826207,1.0155386721141129
11.71,1.0634055038599792,1.043114289340138,1.0129930531449467,1.0158322559594029,1.0194906488793465,1.063058112862803,1.0467360121970024,1.0829385081875842,1.0292224999674364,1.0274764761622468,1.0413615777307574,1.0466278730483864,1.040219080565113,1.0155464872803304
11.72,1.0634303407397647,1.0431157927568115,1.0129822085224174,1.0158306356779951,1.0194922813677418,1.0630487693049908,1.0467247217110878,1.08291587797669,1.0292132098554028,1.0274672606132491,1.0413523471908093,1.0466186461569031,1.0402099181567375,1.015537421998119
11.73,1.0634351474082142,1.043098944160652,1.0129538711727872,1.0158115124824236,1.0194762056146256,1.0630214377474134,1.0466960518261863,1.0828761270079632,1.0291866280564277,1.0274407539691524,1.0413255369404537,1.0465917225898056,1.040183165182384,1.0155112441034435
11.74,1.0634200822220574,1.043064109252953,1.0129085257688595,1.015775268907338,1.0194427728311704,1.062976611017922,1.0466504597672235,1.0828197717036205,1.0291432112250567,1.0273974169642544,1.041281623091317,1.0465475852877357,1.0401393021565037,1.0154684126396907
11.75,1.0633854525251356,1.0430118286042014,1.012846851208569,1.0157224625242154,1.0193925045244545,1.0629149837025935,1.0465885858542916,1.0827475100285433,1.0290836028630732,1.027337898874042,1.0412212766357731,1.046486914890635,1.040079006301616,1.0154095745183769
11.76,1.0633314076348974,1.0429421615275505,1.0127688401190824,1.0156531319901605,1.0193254553730726,1.062836527504304,1.0465104793504658,1.0826594549815953,1.029007815646942,1.0272622028946772,1.0411444829350323,1.046409687954119,1.0400022533377202,1.0153347257315661
11.77,1.0632582536752206,1.0428553617557657,1.0126747029340541,1.0155675085964362,1.0192418662580127,1.062741441885089,1.046416390468671,1.0825559141603438,1.0289160701155327,1.027170542715741,1.0410514463297362,1.0463161038802953,1.0399092407733002,1.0152440725830225
11.78,1.063166809779346,1.0427526318294131,1.0125658802317736,1.0154668153520146,1.019142898349925,1.0626312169638488,1.0463076613906217,1.0824382724106065,1.0288097352729262,1.0270643024539845,1.0409436025404262,1.0462076216082379,1.0398014204842578,1.015138996284453
11.79,1.06305770330702,1.0426346430387738,1.0124430674950577,1.0153517068592781,1.019029199100933,1.0625065583185849,1.0461849903497205,1.0823072783419128,1.0286894938975448,1.0269441638186574,1.040821642646376,1.046084935766855,1.0396794828686484,1.015020170688354
11.8,1.0629314014980755,1.042501603141248,1.012306302160023,1.0152223372668747,1.018900964556982,1.0623674796433247,1.0460485053669868,1.082163112510988,1.0285554225606763,1.026810188274341,1.0406856006771898,1.0459480668367673,1.0395434466822218,1.0148876452314382
11.81,1.0627888285742633,1.0423545869363011,1.0121567527190467,1.0150797684688222,1.0187592313940317,1.0622151817376697,1.0458993357507347,1.08200694241091,1.0284086524444156,1.0266635125128765,1.0405366427037746,1.0457981935859215,1.039394484271949,1.0147425490172837
11.82,1.0626310339970466,1.0421948129028125,1.0119957454188233,1.0149252055251443,1.0186051759899395,1.0620510300213726,1.0457387584642464,1.0818400787069031,1.0282504663798187,1.02650542643608,1.0403760935230026,1.045636656011117,1.039233928404119,1.014586163965572
11.83,1.062458903758794,1.042023040031304,1.0118239590442082,1.0147593598721265,1.018439528854789,1.061875708988142,1.0455674892560396,1.081663274005321,1.028081550477337,1.0263366094351647,1.0402046312478428,1.0454641306265158,1.0390624508283757,1.0144191574024009
11.84,1.0622734440041965,1.0418401941455924,1.0116422701414036,1.0145831122195859,1.0182631818475087,1.0616901103604923,1.045386423245179,1.0814774546266583,1.0279027779277827,1.0261579308661624,1.0400231325712685,1.0452814964768058,1.0388809249207656,1.0142423868359436
11.85,1.0620759083410916,1.0416476271707766,1.0114520974713228,1.01439778597828,1.0180774400538932,1.0614956947988783,1.0451969383117057,1.0812840199325322,1.027715529310789,1.0259707768869117,1.0398330173644421,1.0450901879513934,1.0386907770952334,1.0140572283394762
11.86,1.061867500465249,1.041446482246392,1.0112545513953803,1.0142044768637595,1.01788340629041,1.061293598479337,1.0450001477138984,1.0810841033773793,1.0275209027197,1.0257762441402904,1.0396353979227675,1.044891323482392,1.0384931189163389,1.0138647661781732
11.87,1.0616493756456307,1.0412377348001514,1.0110504993125327,1.0140040986196488,1.0176820205296373,1.0610847023364958,1.0447969545624904,1.0808786267605124,1.0273197729079122,1.0255752006720396,1.0394311442333055,1.0446857728412553,1.0382888141915225,1.0136658544282824
11.88,1.0614229263921195,1.041022790346014,1.0108413633702078,1.01379801346985,1.0174746395085286,1.060870470010002,1.0445887527778697,1.0806689915388523,1.0271135322633254,1.025369042291616,1.039221681950319,1.0444749743550756,1.0380792929806253,1.013461877115781
11.89,1.061189646052244,1.0408032278720754,1.0106287871205795,1.0135877643544915,1.0172627886307959,1.0606525976075858,1.0443771324764204,1.0804567897497261,1.02690378001566,1.0251593756110373,1.0390086585168175,1.044260593212214,1.0378662112751817,1.0132544298795525
11.9,1.0609507489293755,1.0405799666123263,1.010413512723258,1.0133741931547469,1.0170473538436207,1.060431834720387,1.044162894315746,1.0802428276912643,1.0266912803383073,1.0249469543260858,1.0387928206009753,1.0440433717276707,1.037650305730942,1.013044250820405
11.91,1.0607075822207903,1.040354185096896,1.0101966228214914,1.0131584133945772,1.0168294720124362,1.0602092891538106,1.0439471375348175,1.0800282021351448,1.0264771138818847,1.0247328552541097,1.0385752559052563,1.0438244015378197,1.0374326609607913,1.0128324028287148
11.92,1.0604617875872215,1.0401276625940836,1.0099799978961888,1.0129421713581195,1.016610862709647,1.0599869070160726,1.0437316619778434,1.0798146975646727,1.0262631025341984,1.024518911864603,1.0383578504453719,1.0436055918320242,1.0372151759377468,1.0126207092345658
11.93,1.0602147349522772,1.039901577014541,1.0097647076160299,1.0127265772163128,1.0163926628362938,1.0597657833458762,1.043517554720453,1.0796033899049957,1.026050315520803,1.0243061893370502,1.0381416797048135,1.0433880217888802,1.0369989228510126,1.0124102212622346
11.94,1.0599677495894804,1.0396769976284064,1.009551673067788,1.0125126255711385,1.016175903957175,1.0595468580129568,1.0433057703838833,1.0793952187564517,1.0258396837419268,1.0240956119313909,1.0379276710208318,1.043172619140295,1.0367848230495893,1.0122018487284248
11.95,1.0597223408928573,1.0394553868756404,1.0093423428813675,1.012301726367268,1.0159619988223805,1.0593316258373724,1.0430977242133967,1.0791915739661349,1.025632627098769,1.023888603522233,1.0377172796664345,1.0429608526415608,1.0365743368452254,1.0119970038878359
11.96,1.0594799839066316,1.039238140417003,1.0091380790272488,1.0120952198993625,1.0157522956929153,1.059121491452021,1.0428947524588366,1.0789937631919535,1.0254304840090527,1.023686505256608,1.0375118744634984,1.0427541029013696,1.0363688367911852,1.0117970161866086
11.97,1.0592419977255105,1.0390263389745646,1.0089398278223483,1.011894115625131,1.0155478377538134,1.0589174242524122,1.0426978217774996,1.0788027236224522,1.0252342052200034,1.0234902632729777,1.0373124088237886,1.042553325757103,1.0361692723866793,1.0116028186287083
11.98,1.0590097478005893,1.0388211939922014,1.0087487207910384,1.011699563568307,1.0153497949418249,1.0587205897347134,1.0425080556541428,1.0786195417485964,1.0250449111160838,1.023300997855203,1.0371200216930376,1.042359667873174,1.0359767833195452,1.0114155199523887
11.99,1.0587846484407741,1.0386240571746916,1.0085660885809287,1.0115128648482983,1.0151594733789766,1.0585323636991175,1.0423267473264777,1.0784454680307207,1.024863904749362,1.023120016616349,1.0369360512377315,1.0421744806422175,1.0357927133081408,1.0112364177886877
12.0,1.0585679421853977,1.0384359666349208,1.008392858290671,1.0113349939331944,1.0149778755885501,1.0583536998883314,1.0421548282914255,1.0782813905371103,1.0246921112615959,1.0229482426193033,1.03676143215634,1.0419987033264548,1.035617995664497,1.011066424197954
12.01,1.0583607472683407,1.038257746214193,1.0082296853472248,1.011166702969626,1.0148057964397559,1.058185268349115,1.0419929850946295,1.078127951689361,1.0245302007264248,1.0227863396446875,1.036596827605232,1.04183299804905,1.035453287747423,1.010906191468401
12.02,1.0581643410789392,1.0380906392949174,1.0080778110968627,1.0110091931924468,1.0146444375471786,1.0580283566608104,1.0418424094329939,1.0779862880106508,1.0243793830293615,1.0226355241543301,1.0364434868429844,1.04167862847313,1.0352998463156189,1.0107569285176672
12.03,1.0579798863123946,1.03793570896819,1.0079382549498563,1.0108634808005645,1.0144948262152167,1.0578840207832703,1.0417040911704403,1.077857333988193,1.0242406587218225,1.0224968001032553,1.0363024370915912,1.0415366318698547,1.035158702745991,1.0106196315583287
12.04,1.0578082568011016,1.0377934830309723,1.0078113436471539,1.0107300232208252,1.0143574711707315,1.0577525914630834,1.0415784028418684,1.0777414104082486,1.024114381058165,1.0223705122418176,1.0361740129593129,1.0414073375860995,1.0350301833889892,1.0104946354597475
